,analysisVersion,interfaceVersion,file,detectionType,cellType,sex,condition,sweep,sweepSpikeNumber,spikeNumber,include,userType,errors,dvdtThreshold,mvThreshold,medianFilter,halfHeights,thresholdPnt,thresholdSec,thresholdVal,thresholdVal_dvdt,dacCommand,peakPnt,peakSec,peakVal,peakHeight,timeToPeak_ms,preMinPnt,preMinVal,preLinearFitPnt0,preLinearFitPnt1,earlyDiastolicDuration_ms,preLinearFitVal0,preLinearFitVal1,earlyDiastolicDurationRate,lateDiastolicDuration,preSpike_dvdt_max_pnt,preSpike_dvdt_max_val,preSpike_dvdt_max_val2,postSpike_dvdt_min_pnt,postSpike_dvdt_min_val,postSpike_dvdt_min_val2,isi_pnts,isi_ms,spikeFreq_hz,cycleLength_pnts,cycleLength_ms,diastolicDuration_ms,widths,widths_10,widths_20,widths_50,widths_80,widths_90,myDateStr,fileIdx
10,20210803a,20210803a,220110n_0005.tif,mv,,,Control,0,0,0,True,0,"[{'Spike': 0, 'Seconds': 0.2214, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 0, 'Seconds': 0.2214, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.076<=8'}, {'Spike': 0, 'Seconds': 0.2214, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:801.5404 searching for Vm:1.25 from peak sec 0.36'}, {'Spike': 0, 'Seconds': 0.2214, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:801.5404 searching for Vm:1.37 from peak sec 0.36'}]",,1.33,0,"[10, 20, 50, 80, 90]",50,0.22142,1.1154166350275772,-0.0011519061405917488,0.0,82,0.36312880000000003,2.4128020464655755,1.2973854114379983,141.70880000000002,,,40,45,22.142,1.1243608493147708,1.1274161498400945,0.07597683673072125,,54,1.5339819593093367,0.03923679949404835,84,2.4018005189139275,-0.002420334317521227,,,,,,48.7124,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': 56, 'fallingPnt': 219, 'widthPnts': 163, 'widthMs': 721.8292}, {'halfHeight': 80, 'risingPnt': 60, 'fallingPnt': 186, 'widthPnts': 126, 'widthMs': 557.9784}, {'halfHeight': 90, 'risingPnt': 64, 'fallingPnt': 166, 'widthPnts': 102, 'widthMs': 451.6968}]",,,721.8292,557.9784,451.6968,jan-12-2022,1
11,20210803a,20210803a,220110n_0005.tif,mv,,,Control,0,1,1,True,0,"[{'Spike': 1, 'Seconds': 2.1876, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 1, 'Seconds': 2.1876, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -0.324<=8'}, {'Spike': 1, 'Seconds': 2.1876, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:801.5404 searching for Vm:1.21 from peak sec 2.36'}, {'Spike': 1, 'Seconds': 2.1876, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:801.5404 searching for Vm:1.34 from peak sec 2.36'}]",,1.33,0,"[10, 20, 50, 80, 90]",494,2.1876296,1.0867262763537169,-0.00038796522845878183,0.0,532,2.3559088000000004,2.3639253245184353,1.2771990481647184,168.27920000000017,,,488,491,13.2852,1.0937839791487711,1.084585928971313,-0.3236330875805974,,499,1.494994581086957,0.03435304128508398,534,2.3474632682504932,-0.0016549414768592954,444.0,1966.2096000000001,0.5085927766805736,,,30.9988,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': 501, 'fallingPnt': 669, 'widthPnts': 168, 'widthMs': 743.9712000000001}, {'halfHeight': 80, 'risingPnt': 506, 'fallingPnt': 635, 'widthPnts': 129, 'widthMs': 571.2636}, {'halfHeight': 90, 'risingPnt': 509, 'fallingPnt': 618, 'widthPnts': 109, 'widthMs': 482.6956}]",,,743.9712000000001,571.2636,482.6956,jan-12-2022,1
12,20210803a,20210803a,220110n_0005.tif,mv,,,Control,0,2,2,True,0,"[{'Spike': 2, 'Seconds': 4.1583, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 2, 'Seconds': 4.1583, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.022<=8'}, {'Spike': 2, 'Seconds': 4.1583, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:801.5404 searching for Vm:1.18 from peak sec 4.5'}]",,1.33,0,"[10, 20, 50, 80, 90]",939,4.1582676,1.0512862892131574,-0.0009737859409783003,0.0,1016,4.4992544,2.3471863563702042,1.2959000671570469,340.98679999999956,,,917,927,44.284,1.0607202272886396,1.062079935623904,0.021882039422007258,,944,1.4558229894057528,0.03264435809257147,1018,2.3190407488454587,-0.0037221110404246924,445.0,1970.6380000000001,0.5074498715644374,,,106.2816,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': 943, 'fallingPnt': 1162, 'widthPnts': 219, 'widthMs': 969.8196}, {'halfHeight': 50, 'risingPnt': 946, 'fallingPnt': 1115, 'widthPnts': 169, 'widthMs': 748.3996000000001}, {'halfHeight': 80, 'risingPnt': 951, 'fallingPnt': 1080, 'widthPnts': 129, 'widthMs': 571.2636}, {'halfHeight': 90, 'risingPnt': 956, 'fallingPnt': 1064, 'widthPnts': 108, 'widthMs': 478.2672}]",,969.8196,748.3996000000001,571.2636,478.2672,jan-12-2022,1
13,20210803a,20210803a,220110n_0005.tif,mv,,,Control,0,3,3,True,0,"[{'Spike': 3, 'Seconds': 6.1333, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 3, 'Seconds': 6.1333, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.393<=8'}]",,1.33,0,"[10, 20, 50, 80, 90]",1385,6.133334,1.0563835190095856,-0.0003419387123415721,0.0,1468,6.5008912,2.2996277270840118,1.2432442080744261,367.55720000000025,,,1361,1372,48.7124,1.0529481549562587,1.0509653948903441,0.39336290666715695,,1389,1.4325170284041762,0.03324238722078442,1470,2.2824597821981545,-0.0024939360231395224,446.0,1975.0664000000002,0.5063120915833512,,,119.5668,"[{'halfHeight': 10, 'risingPnt': 1388, 'fallingPnt': 1635, 'widthPnts': 247, 'widthMs': 1093.8148}, {'halfHeight': 20, 'risingPnt': 1389, 'fallingPnt': 1603, 'widthPnts': 214, 'widthMs': 947.6776}, {'halfHeight': 50, 'risingPnt': 1392, 'fallingPnt': 1561, 'widthPnts': 169, 'widthMs': 748.3996000000001}, {'halfHeight': 80, 'risingPnt': 1397, 'fallingPnt': 1527, 'widthPnts': 130, 'widthMs': 575.692}, {'halfHeight': 90, 'risingPnt': 1401, 'fallingPnt': 1509, 'widthPnts': 108, 'widthMs': 478.2672}]",1093.8148,947.6776,748.3996000000001,575.692,478.2672,jan-12-2022,1
14,20210803a,20210803a,220110n_0005.tif,mv,,,Control,0,4,4,True,0,"[{'Spike': 4, 'Seconds': 8.104, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 4, 'Seconds': 8.104, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 1.689<=8'}]",,1.33,0,"[10, 20, 50, 80, 90]",1830,8.103972,1.0294343128137808,-7.683768655527304e-05,0.0,1906,8.4405304,2.2463363907376515,1.2169020779238706,336.5583999999995,,,1825,1827,8.8568,1.02791267808698,1.035350641640722,1.689448002642642,,1834,1.390483027806567,0.028338370727700984,1907,2.233700412507974,-0.0019333172777668015,445.0,1970.6380000000001,0.5074498715644374,,,26.5704,"[{'halfHeight': 10, 'risingPnt': 1833, 'fallingPnt': 2078, 'widthPnts': 245, 'widthMs': 1084.958}, {'halfHeight': 20, 'risingPnt': 1834, 'fallingPnt': 2051, 'widthPnts': 217, 'widthMs': 960.9628}, {'halfHeight': 50, 'risingPnt': 1837, 'fallingPnt': 2007, 'widthPnts': 170, 'widthMs': 752.828}, {'halfHeight': 80, 'risingPnt': 1843, 'fallingPnt': 1977, 'widthPnts': 134, 'widthMs': 593.4056}, {'halfHeight': 90, 'risingPnt': 1847, 'fallingPnt': 1961, 'widthPnts': 114, 'widthMs': 504.8376}]",1084.958,960.9628,752.828,593.4056,504.8376,jan-12-2022,1
15,20210803a,20210803a,220110n_0005.tif,mv,,,Control,0,5,5,True,0,"[{'Spike': 5, 'Seconds': 10.0746, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 5, 'Seconds': 10.0746, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.162<=8'}, {'Spike': 5, 'Seconds': 10.0746, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:801.5404 searching for Vm:1.14 from peak sec 10.49'}, {'Spike': 5, 'Seconds': 10.0746, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:801.5404 searching for Vm:1.26 from peak sec 10.49'}]",,1.33,0,"[10, 20, 50, 80, 90]",2275,10.07461,1.0156867424492693,-0.00015715949257770576,0.0,2369,10.4908796,2.232397506609692,1.216710764160423,416.2695999999997,,,2250,2261,48.7124,1.0155005566836048,1.013661380555618,0.16243986893540785,,2279,1.3197243503960878,0.026353491535832208,2371,2.211252996673703,-0.003302361174985733,445.0,1970.6380000000001,0.5074498715644374,,,123.9952,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': 2283, 'fallingPnt': 2456, 'widthPnts': 173, 'widthMs': 766.1132}, {'halfHeight': 80, 'risingPnt': 2289, 'fallingPnt': 2422, 'widthPnts': 133, 'widthMs': 588.9772}, {'halfHeight': 90, 'risingPnt': 2294, 'fallingPnt': 2404, 'widthPnts': 110, 'widthMs': 487.124}]",,,766.1132,588.9772,487.124,jan-12-2022,1
16,20210803a,20210803a,220110n_0009.tif,mv,,,Control,0,0,0,True,0,"[{'Spike': 0, 'Seconds': 1.975, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 0, 'Seconds': 1.975, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -0.281<=8'}, {'Spike': 0, 'Seconds': 1.975, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.19 from peak sec 2.21'}, {'Spike': 0, 'Seconds': 1.975, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.36 from peak sec 2.21'}]",,1.2,0,"[10, 20, 50, 80, 90]",448,1.9749632000000001,1.0292445628380955,-0.000220682369097868,0.0,501,2.2086084,2.660828056371197,1.6315834935331015,233.6452,,,431,439,35.2672,1.0397194767772888,1.0363025190236341,-0.28126985588755055,,456,1.721406766264669,0.02960970980065273,503,2.643692993414586,-0.002141069789791618,,,,,,83.7596,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': 457, 'fallingPnt': 627, 'widthPnts': 170, 'widthMs': 749.428}, {'halfHeight': 80, 'risingPnt': 463, 'fallingPnt': 570, 'widthPnts': 107, 'widthMs': 471.6988}, {'halfHeight': 90, 'risingPnt': 467, 'fallingPnt': 548, 'widthPnts': 81, 'widthMs': 357.0804}]",,,749.428,471.6988,357.0804,jan-12-2022,2
17,20210803a,20210803a,220110n_0009.tif,mv,,,Control,0,1,1,True,0,"[{'Spike': 1, 'Seconds': 3.9455, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 1, 'Seconds': 3.9455, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 1.871<=8'}, {'Spike': 1, 'Seconds': 3.9455, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.18 from peak sec 4.16'}, {'Spike': 1, 'Seconds': 3.9455, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.35 from peak sec 4.16'}]",,1.2,0,"[10, 20, 50, 80, 90]",895,3.945518,1.0227752195488982,-0.00026420303905046937,0.0,943,4.157121200000001,2.6389456254286157,1.6161704058797175,211.60320000000075,,,891,893,8.8168,1.0249602909829525,1.0304848844241956,1.8712422921264262,,903,1.731640262876644,0.028052932039332935,945,2.6273339749759366,-0.0010601186031011858,447.0,1970.5548000000001,0.5074712969159751,,,17.6336,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': 904, 'fallingPnt': 1072, 'widthPnts': 168, 'widthMs': 740.6112}, {'halfHeight': 80, 'risingPnt': 911, 'fallingPnt': 1018, 'widthPnts': 107, 'widthMs': 471.6988}, {'halfHeight': 90, 'risingPnt': 915, 'fallingPnt': 997, 'widthPnts': 82, 'widthMs': 361.4888}]",,,740.6112,471.6988,361.4888,jan-12-2022,2
18,20210803a,20210803a,220110n_0009.tif,mv,,,Control,0,2,2,True,0,"[{'Spike': 2, 'Seconds': 5.9161, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 2, 'Seconds': 5.9161, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.461<=8'}, {'Spike': 2, 'Seconds': 5.9161, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.2 from peak sec 6.14'}, {'Spike': 2, 'Seconds': 5.9161, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.35 from peak sec 6.14'}]",,1.2,0,"[10, 20, 50, 80, 90]",1342,5.9160728,1.038289192989618,-0.001223351457322005,0.0,1393,6.1409012,2.6182591465703458,1.5799699535807277,224.82839999999982,,,1336,1339,13.225200000000001,1.0449994474900435,1.0516368212879128,0.46052988411246965,,1350,1.633522761301358,0.026102155703733428,1395,2.6108816624898026,-0.0007030857552680577,447.0,1970.5548000000001,0.5074712969159751,,,30.858800000000002,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': 1352, 'fallingPnt': 1521, 'widthPnts': 169, 'widthMs': 745.0196000000001}, {'halfHeight': 80, 'risingPnt': 1359, 'fallingPnt': 1467, 'widthPnts': 108, 'widthMs': 476.10720000000003}, {'halfHeight': 90, 'risingPnt': 1363, 'fallingPnt': 1444, 'widthPnts': 81, 'widthMs': 357.0804}]",,,745.0196000000001,476.10720000000003,357.0804,jan-12-2022,2
19,20210803a,20210803a,220110n_0009.tif,mv,,,Control,0,3,3,True,0,"[{'Spike': 3, 'Seconds': 7.8778, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 3, 'Seconds': 7.8778, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low -0.162<=8'}, {'Spike': 3, 'Seconds': 7.8778, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.17 from peak sec 8.15'}, {'Spike': 3, 'Seconds': 7.8778, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.33 from peak sec 8.15'}]",,1.2,0,"[10, 20, 50, 80, 90]",1787,7.8778108,1.0143547991183455,-0.00021790731545015698,0.0,1849,8.151131600000001,2.6007006332354545,1.586345834117109,273.3208000000014,,,1776,1781,22.042,1.0135126221110262,1.0100512948555833,-0.1620656478500857,,1797,1.6349714339699981,0.026634352605710017,1851,2.5757494523403213,-0.0028235777240787053,445.0,1961.738,0.5097520667897548,,,52.900800000000004,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': 1799, 'fallingPnt': 1971, 'widthPnts': 172, 'widthMs': 758.2448}, {'halfHeight': 80, 'risingPnt': 1805, 'fallingPnt': 1917, 'widthPnts': 112, 'widthMs': 493.74080000000004}, {'halfHeight': 90, 'risingPnt': 1809, 'fallingPnt': 1892, 'widthPnts': 83, 'widthMs': 365.8972}]",,,758.2448,493.74080000000004,365.8972,jan-12-2022,2
20,20210803a,20210803a,220110n_0009.tif,mv,,,Control,0,4,4,True,0,"[{'Spike': 4, 'Seconds': 9.8528, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 4, 'Seconds': 9.8528, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.761<=8'}, {'Spike': 4, 'Seconds': 9.8528, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.18 from peak sec 10.06'}, {'Spike': 4, 'Seconds': 9.8528, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.33 from peak sec 10.06'}]",,1.2,0,"[10, 20, 50, 80, 90]",2235,9.852774000000002,1.0210257452768827,-0.00031805963576887855,0.0,2281,10.055560400000001,2.5887773840382815,1.5677516387613988,202.78639999999905,,,2230,2232,8.8168,1.0125852489120608,1.0193172664000556,0.7611333609032832,,2244,1.6560413800433396,0.026910614772688187,2283,2.5777509723753442,-0.001897464252953785,448.0,1974.9632000000001,0.5063385484853591,,,26.450400000000002,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': 2246, 'fallingPnt': 2417, 'widthPnts': 171, 'widthMs': 753.8364}, {'halfHeight': 80, 'risingPnt': 2252, 'fallingPnt': 2361, 'widthPnts': 109, 'widthMs': 480.5156}, {'halfHeight': 90, 'risingPnt': 2257, 'fallingPnt': 2337, 'widthPnts': 80, 'widthMs': 352.672}]",,,753.8364,480.5156,352.672,jan-12-2022,2
21,20210803a,20210803a,220110n_0010.tif,mv,,,Control,0,0,0,True,0,"[{'Spike': 0, 'Seconds': 0.8332, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 0, 'Seconds': 0.8332, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 1.387<=8'}, {'Spike': 0, 'Seconds': 0.8332, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.15 from peak sec 1.08'}, {'Spike': 0, 'Seconds': 0.8332, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.31 from peak sec 1.08'}]",,1.28,0,"[10, 20, 50, 80, 90]",189,0.8331876000000001,1.000155506541856,-0.0011924828438976726,0.0,246,1.0844664,2.53765089425463,1.5374953877127742,251.2787999999998,,,182,185,13.225200000000001,1.0114478579203894,1.021551918481446,1.3865600407008807,,199,1.4459195175432535,0.023558075619037225,247,2.5305645807626433,-0.0012500560235672112,,,,,,35.2672,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': 203, 'fallingPnt': 378, 'widthPnts': 175, 'widthMs': 771.47}, {'halfHeight': 80, 'risingPnt': 209, 'fallingPnt': 323, 'widthPnts': 114, 'widthMs': 502.55760000000004}, {'halfHeight': 90, 'risingPnt': 215, 'fallingPnt': 295, 'widthPnts': 80, 'widthMs': 352.672}]",,,771.47,502.55760000000004,352.672,jan-12-2022,3
22,20210803a,20210803a,220110n_0010.tif,mv,,,Control,0,1,1,True,0,"[{'Spike': 1, 'Seconds': 2.817, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 1, 'Seconds': 2.817, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 1.572<=8'}, {'Spike': 1, 'Seconds': 2.817, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.17 from peak sec 3.09'}, {'Spike': 1, 'Seconds': 2.817, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.32 from peak sec 3.09'}]",,1.28,0,"[10, 20, 50, 80, 90]",639,2.8169676,1.0173107305954976,-0.001039159514704515,0.0,702,3.0946968000000004,2.5146727323419547,1.497362001746457,277.72920000000045,,,634,636,8.8168,1.007376531026315,1.0141207301262174,1.5723489419678371,,646,1.4423910833100986,0.0232367213808186,704,2.500987788595756,-0.00188982560804864,450.0,1983.7800000000002,0.5040881549365352,,,22.042,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': 650, 'fallingPnt': 821, 'widthPnts': 171, 'widthMs': 753.8364}, {'halfHeight': 80, 'risingPnt': 656, 'fallingPnt': 769, 'widthPnts': 113, 'widthMs': 498.1492}, {'halfHeight': 90, 'risingPnt': 661, 'fallingPnt': 744, 'widthPnts': 83, 'widthMs': 365.8972}]",,,753.8364,498.1492,365.8972,jan-12-2022,3
23,20210803a,20210803a,220110n_0010.tif,mv,,,Control,0,2,2,True,0,"[{'Spike': 2, 'Seconds': 4.7831, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 2, 'Seconds': 4.7831, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 0.88<=8'}, {'Spike': 2, 'Seconds': 4.7831, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.16 from peak sec 5.03'}, {'Spike': 2, 'Seconds': 4.7831, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.31 from peak sec 5.03'}]",,1.28,0,"[10, 20, 50, 80, 90]",1085,4.783114,1.007890530755789,-0.0006160759608200818,0.0,1140,5.025576,2.498270932882823,1.4903804021270342,242.46199999999973,,,1081,1083,8.8168,1.0057476690121465,1.0135717644287523,0.880456963627652,,1095,1.6256648364742885,0.02426014160240281,1142,2.4897407089442014,-0.0015417923376599815,446.0,1966.1464,0.5086091249359661,,,17.6336,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': 1097, 'fallingPnt': 1267, 'widthPnts': 170, 'widthMs': 749.428}, {'halfHeight': 80, 'risingPnt': 1104, 'fallingPnt': 1215, 'widthPnts': 111, 'widthMs': 489.3324}, {'halfHeight': 90, 'risingPnt': 1108, 'fallingPnt': 1194, 'widthPnts': 86, 'widthMs': 379.1224}]",,,749.428,489.3324,379.1224,jan-12-2022,3
24,20210803a,20210803a,220110n_0010.tif,mv,,,Control,0,3,3,True,0,"[{'Spike': 3, 'Seconds': 6.7581, 'Type': 'Pre spike min (mdp)', 'Details': 'Did not find preMinVal: nan'}, {'Spike': 3, 'Seconds': 6.7581, 'Type': 'Fit EDD', 'Details': 'Early diastolic duration rate fit - Too low 1.057<=8'}, {'Spike': 3, 'Seconds': 6.7581, 'Type': 'Spike Width', 'Details': 'Half width 10 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.16 from peak sec 7.03'}, {'Spike': 3, 'Seconds': 6.7581, 'Type': 'Spike Width', 'Details': 'Half width 20 error in ""falling point"" with halfWidthWindow_ms:797.9204000000001 searching for Vm:1.31 from peak sec 7.03'}]",,1.28,0,"[10, 20, 50, 80, 90]",1533,6.758077200000001,1.0187660509895822,-0.0002841040212254996,0.0,1595,7.031398,2.4761393154583606,1.4573732644687785,273.32079999999956,,,1528,1530,8.8168,1.015713706015342,1.0240608187005353,1.0565817528528343,,1541,1.522336168337211,0.02362559976282488,1598,2.453474375006325,-0.00216062708788498,448.0,1974.9632000000001,0.5063385484853591,,,22.042,"[{'halfHeight': 10, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 20, 'risingPnt': None, 'fallingPnt': None, 'widthPnts': None, 'widthMs': nan}, {'halfHeight': 50, 'risingPnt': 1544, 'fallingPnt': 1716, 'widthPnts': 172, 'widthMs': 758.2448}, {'halfHeight': 80, 'risingPnt': 1551, 'fallingPnt': 1665, 'widthPnts': 114, 'widthMs': 502.55760000000004}, {'halfHeight': 90, 'risingPnt': 1556, 'fallingPnt': 1639, 'widthPnts': 83, 'widthMs': 365.8972}]",,,758.2448,502.55760000000004,365.8972,jan-12-2022,3
